path,label,generator,split,source_generator
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/177_adm_174.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/404_adm_85.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/710_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/619_adm_85.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/344_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/506_adm_34.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/342_adm_174.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/70_adm_91.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/487_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/74_adm_34.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/285_adm_153.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/186_adm_34.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/32_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/325_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/179_adm_34.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/921_adm_91.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/967_adm_153.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/532_adm_34.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/346_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/195_adm_91.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/342_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/182_adm_153.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/328_adm_85.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/186_adm_91.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/599_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/43_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/980_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/799_adm_153.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/873_adm_91.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/766_adm_153.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/604_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/945_adm_91.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/291_adm_85.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/513_adm_174.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/190_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/783_adm_91.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/252_adm_174.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/346_adm_174.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/998_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/783_adm_153.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/712_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/84_adm_91.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/638_adm_85.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/581_adm_153.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/109_adm_85.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/498_adm_153.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/3_adm_174.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/857_adm_174.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/27_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/495_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/468_adm_34.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/773_adm_174.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/822_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/447_adm_91.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/526_adm_174.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/536_adm_91.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/707_adm_91.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/944_adm_91.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/269_adm_174.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/46_adm_85.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/187_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/466_adm_85.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/259_adm_153.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/275_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/852_adm_153.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/0_adm_34.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/286_adm_174.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/369_adm_85.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/761_adm_85.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/55_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/920_adm_85.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/911_adm_34.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/717_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/491_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/954_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/166_adm_34.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/898_adm_174.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/589_adm_153.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/836_adm_91.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/198_adm_34.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/599_adm_85.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/641_adm_153.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/795_adm_153.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/880_adm_91.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/13_adm_34.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/171_adm_34.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/227_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/975_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/626_adm_153.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/825_adm_85.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/539_adm_174.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/223_adm_85.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/722_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/619_adm_34.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/589_adm_85.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/272_adm_174.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/126_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/873_adm_153.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/614_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/417_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/95_adm_174.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/609_adm_34.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/475_adm_153.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/292_adm_174.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/663_adm_34.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/459_adm_91.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/938_adm_34.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/619_adm_174.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/191_adm_153.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/582_adm_91.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/719_adm_91.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/897_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/86_adm_85.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/898_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/330_adm_34.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/999_adm_153.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/822_adm_174.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/676_adm_174.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/790_adm_85.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/384_adm_153.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/134_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/190_adm_85.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/304_adm_174.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/436_adm_85.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/906_adm_34.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/78_adm_91.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/122_adm_91.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/100_adm_174.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/220_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/233_adm_153.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/681_adm_174.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/305_adm_174.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/517_adm_85.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/166_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/62_adm_174.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/128_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/261_adm_174.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/142_adm_174.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/428_adm_153.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/319_adm_153.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/957_adm_91.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/850_adm_91.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/104_adm_153.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/788_adm_174.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/563_adm_153.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/465_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/232_adm_34.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/13_adm_153.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/23_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/347_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/712_adm_85.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/358_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/661_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/530_adm_153.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/28_adm_174.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/631_adm_174.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/224_adm_174.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/634_adm_34.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/753_adm_174.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/872_adm_91.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/971_adm_91.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/305_adm_34.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/759_adm_174.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/683_adm_34.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/620_adm_85.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/323_adm_91.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/185_adm_174.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/17_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/821_adm_174.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/286_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/910_adm_153.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/137_adm_91.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/59_adm_34.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/34_adm_91.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/977_adm_91.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/536_adm_34.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/337_adm_91.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/567_adm_85.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/711_adm_91.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/24_adm_174.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/281_adm_85.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/265_adm_91.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/901_adm_85.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/818_adm_34.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/622_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/183_adm_34.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/953_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/681_adm_91.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/488_adm_85.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/240_adm_153.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/895_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/65_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/477_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/986_adm_34.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/339_adm_34.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/357_adm_85.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/667_adm_91.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/935_adm_85.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/762_adm_85.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/487_adm_174.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/266_adm_153.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/46_adm_174.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/938_adm_91.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/84_adm_85.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/267_adm_174.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/30_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/793_adm_153.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/54_adm_34.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/621_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/94_adm_34.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/493_adm_153.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/115_adm_174.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/968_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/749_adm_34.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/606_adm_153.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/861_adm_174.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/54_adm_174.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/316_adm_34.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/858_adm_85.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/871_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/704_adm_7.PNG,1,GenImage,pool,ADM
/home/yabin/projects/IAPL-GenImage/data/GenImage/test/ADM/1_fake/815_adm_153.PNG,1,GenImage,pool,ADM
