path,label,generator,split,source_path
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r1a020c3ft.png,1,DALL-E 2,pool,dalle2/r1a020c3ft.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r15ab6ac6t.png,1,DALL-E 2,pool,dalle2/r15ab6ac6t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r07cf907dt.png,1,DALL-E 2,pool,dalle2/r07cf907dt.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r10e36316t.png,1,DALL-E 2,pool,dalle2/r10e36316t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r079d086et.png,1,DALL-E 2,pool,dalle2/r079d086et.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r1f20d8b5t.png,1,DALL-E 2,pool,dalle2/r1f20d8b5t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0408fe9ft.png,1,DALL-E 2,pool,dalle2/r0408fe9ft.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r06743f8ft.png,1,DALL-E 2,pool,dalle2/r06743f8ft.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r06d3ac60t.png,1,DALL-E 2,pool,dalle2/r06d3ac60t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r188eb234t.png,1,DALL-E 2,pool,dalle2/r188eb234t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r04b4d5aft.png,1,DALL-E 2,pool,dalle2/r04b4d5aft.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0eea5a7et.png,1,DALL-E 2,pool,dalle2/r0eea5a7et.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r043951a3t.png,1,DALL-E 2,pool,dalle2/r043951a3t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r108ae9b6t.png,1,DALL-E 2,pool,dalle2/r108ae9b6t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r1af60295t.png,1,DALL-E 2,pool,dalle2/r1af60295t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r1378de81t.png,1,DALL-E 2,pool,dalle2/r1378de81t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r09ff1dcet.png,1,DALL-E 2,pool,dalle2/r09ff1dcet.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r1800ab47t.png,1,DALL-E 2,pool,dalle2/r1800ab47t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r1a485a99t.png,1,DALL-E 2,pool,dalle2/r1a485a99t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r1293f8ect.png,1,DALL-E 2,pool,dalle2/r1293f8ect.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0b735401t.png,1,DALL-E 2,pool,dalle2/r0b735401t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r066358d3t.png,1,DALL-E 2,pool,dalle2/r066358d3t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r046852c1t.png,1,DALL-E 2,pool,dalle2/r046852c1t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r164c1e13t.png,1,DALL-E 2,pool,dalle2/r164c1e13t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r1e5c27c1t.png,1,DALL-E 2,pool,dalle2/r1e5c27c1t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0279b17bt.png,1,DALL-E 2,pool,dalle2/r0279b17bt.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r01c95f68t.png,1,DALL-E 2,pool,dalle2/r01c95f68t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r008a2095t.png,1,DALL-E 2,pool,dalle2/r008a2095t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r1a0f5585t.png,1,DALL-E 2,pool,dalle2/r1a0f5585t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0b841e5at.png,1,DALL-E 2,pool,dalle2/r0b841e5at.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r1bc92a89t.png,1,DALL-E 2,pool,dalle2/r1bc92a89t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r116fa8b7t.png,1,DALL-E 2,pool,dalle2/r116fa8b7t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r1dbef145t.png,1,DALL-E 2,pool,dalle2/r1dbef145t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r15199ae3t.png,1,DALL-E 2,pool,dalle2/r15199ae3t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0383e9c3t.png,1,DALL-E 2,pool,dalle2/r0383e9c3t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r11bf0779t.png,1,DALL-E 2,pool,dalle2/r11bf0779t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r1c1fef8ft.png,1,DALL-E 2,pool,dalle2/r1c1fef8ft.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0108c383t.png,1,DALL-E 2,pool,dalle2/r0108c383t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0dff226et.png,1,DALL-E 2,pool,dalle2/r0dff226et.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r00c0995ft.png,1,DALL-E 2,pool,dalle2/r00c0995ft.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r15f07f9dt.png,1,DALL-E 2,pool,dalle2/r15f07f9dt.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r04c566a0t.png,1,DALL-E 2,pool,dalle2/r04c566a0t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r02b7536at.png,1,DALL-E 2,pool,dalle2/r02b7536at.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r1d79b6e7t.png,1,DALL-E 2,pool,dalle2/r1d79b6e7t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r007f5116t.png,1,DALL-E 2,pool,dalle2/r007f5116t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0e7b407bt.png,1,DALL-E 2,pool,dalle2/r0e7b407bt.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r14df59fet.png,1,DALL-E 2,pool,dalle2/r14df59fet.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0ab86ea2t.png,1,DALL-E 2,pool,dalle2/r0ab86ea2t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r1f1a9df4t.png,1,DALL-E 2,pool,dalle2/r1f1a9df4t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0edb165ft.png,1,DALL-E 2,pool,dalle2/r0edb165ft.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r101d6690t.png,1,DALL-E 2,pool,dalle2/r101d6690t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r09a992e9t.png,1,DALL-E 2,pool,dalle2/r09a992e9t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r13493fa3t.png,1,DALL-E 2,pool,dalle2/r13493fa3t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r02e1abe2t.png,1,DALL-E 2,pool,dalle2/r02e1abe2t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r068812d7t.png,1,DALL-E 2,pool,dalle2/r068812d7t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r1b17f0f0t.png,1,DALL-E 2,pool,dalle2/r1b17f0f0t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r07cfb432t.png,1,DALL-E 2,pool,dalle2/r07cfb432t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0b1f92a9t.png,1,DALL-E 2,pool,dalle2/r0b1f92a9t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0417f5e3t.png,1,DALL-E 2,pool,dalle2/r0417f5e3t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0dd6e8f4t.png,1,DALL-E 2,pool,dalle2/r0dd6e8f4t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0f25b326t.png,1,DALL-E 2,pool,dalle2/r0f25b326t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r1e9c8a5dt.png,1,DALL-E 2,pool,dalle2/r1e9c8a5dt.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r17b2f789t.png,1,DALL-E 2,pool,dalle2/r17b2f789t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0833f646t.png,1,DALL-E 2,pool,dalle2/r0833f646t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r162b2209t.png,1,DALL-E 2,pool,dalle2/r162b2209t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0e5dfc8et.png,1,DALL-E 2,pool,dalle2/r0e5dfc8et.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r08b41f18t.png,1,DALL-E 2,pool,dalle2/r08b41f18t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r12133015t.png,1,DALL-E 2,pool,dalle2/r12133015t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r18302db2t.png,1,DALL-E 2,pool,dalle2/r18302db2t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0bdc7894t.png,1,DALL-E 2,pool,dalle2/r0bdc7894t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r1567e512t.png,1,DALL-E 2,pool,dalle2/r1567e512t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0a31a2cct.png,1,DALL-E 2,pool,dalle2/r0a31a2cct.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0249f733t.png,1,DALL-E 2,pool,dalle2/r0249f733t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r12a7e9b5t.png,1,DALL-E 2,pool,dalle2/r12a7e9b5t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r06691aa5t.png,1,DALL-E 2,pool,dalle2/r06691aa5t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r04e19833t.png,1,DALL-E 2,pool,dalle2/r04e19833t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r039a5ef5t.png,1,DALL-E 2,pool,dalle2/r039a5ef5t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r17492cd5t.png,1,DALL-E 2,pool,dalle2/r17492cd5t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r1bd70210t.png,1,DALL-E 2,pool,dalle2/r1bd70210t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0bbbb097t.png,1,DALL-E 2,pool,dalle2/r0bbbb097t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r14a9a843t.png,1,DALL-E 2,pool,dalle2/r14a9a843t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r1ced1907t.png,1,DALL-E 2,pool,dalle2/r1ced1907t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r186c09e4t.png,1,DALL-E 2,pool,dalle2/r186c09e4t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r00de2590t.png,1,DALL-E 2,pool,dalle2/r00de2590t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r1f5c8451t.png,1,DALL-E 2,pool,dalle2/r1f5c8451t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r1372056ct.png,1,DALL-E 2,pool,dalle2/r1372056ct.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r1126b615t.png,1,DALL-E 2,pool,dalle2/r1126b615t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0281b52at.png,1,DALL-E 2,pool,dalle2/r0281b52at.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r16509308t.png,1,DALL-E 2,pool,dalle2/r16509308t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r08b04f65t.png,1,DALL-E 2,pool,dalle2/r08b04f65t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r19be5c05t.png,1,DALL-E 2,pool,dalle2/r19be5c05t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0bf1bbect.png,1,DALL-E 2,pool,dalle2/r0bf1bbect.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0777fea4t.png,1,DALL-E 2,pool,dalle2/r0777fea4t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r1a1d7e72t.png,1,DALL-E 2,pool,dalle2/r1a1d7e72t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0342f22ct.png,1,DALL-E 2,pool,dalle2/r0342f22ct.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r18ce12dct.png,1,DALL-E 2,pool,dalle2/r18ce12dct.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r128cc6fbt.png,1,DALL-E 2,pool,dalle2/r128cc6fbt.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r1bf7ff83t.png,1,DALL-E 2,pool,dalle2/r1bf7ff83t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r09696ba3t.png,1,DALL-E 2,pool,dalle2/r09696ba3t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r1070b804t.png,1,DALL-E 2,pool,dalle2/r1070b804t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r00d161b7t.png,1,DALL-E 2,pool,dalle2/r00d161b7t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0fa22d02t.png,1,DALL-E 2,pool,dalle2/r0fa22d02t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0c486c0at.png,1,DALL-E 2,pool,dalle2/r0c486c0at.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r10134c59t.png,1,DALL-E 2,pool,dalle2/r10134c59t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r1e251abet.png,1,DALL-E 2,pool,dalle2/r1e251abet.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0a72568ct.png,1,DALL-E 2,pool,dalle2/r0a72568ct.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r1e79c6f9t.png,1,DALL-E 2,pool,dalle2/r1e79c6f9t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r1f1a3258t.png,1,DALL-E 2,pool,dalle2/r1f1a3258t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r155fe1fat.png,1,DALL-E 2,pool,dalle2/r155fe1fat.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r1d1445b6t.png,1,DALL-E 2,pool,dalle2/r1d1445b6t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r1328ee94t.png,1,DALL-E 2,pool,dalle2/r1328ee94t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0282ca06t.png,1,DALL-E 2,pool,dalle2/r0282ca06t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r05d35656t.png,1,DALL-E 2,pool,dalle2/r05d35656t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r101eab0dt.png,1,DALL-E 2,pool,dalle2/r101eab0dt.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r00869422t.png,1,DALL-E 2,pool,dalle2/r00869422t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r1d2bb70at.png,1,DALL-E 2,pool,dalle2/r1d2bb70at.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0af5a8cct.png,1,DALL-E 2,pool,dalle2/r0af5a8cct.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r00c4a543t.png,1,DALL-E 2,pool,dalle2/r00c4a543t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0ba4c4c0t.png,1,DALL-E 2,pool,dalle2/r0ba4c4c0t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r1f40decct.png,1,DALL-E 2,pool,dalle2/r1f40decct.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r036e2a9at.png,1,DALL-E 2,pool,dalle2/r036e2a9at.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r1f16e2abt.png,1,DALL-E 2,pool,dalle2/r1f16e2abt.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r07e242b7t.png,1,DALL-E 2,pool,dalle2/r07e242b7t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r017904f0t.png,1,DALL-E 2,pool,dalle2/r017904f0t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r08b05c94t.png,1,DALL-E 2,pool,dalle2/r08b05c94t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0f86049ct.png,1,DALL-E 2,pool,dalle2/r0f86049ct.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r1b8b1b14t.png,1,DALL-E 2,pool,dalle2/r1b8b1b14t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r1a1d24b2t.png,1,DALL-E 2,pool,dalle2/r1a1d24b2t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r096982ddt.png,1,DALL-E 2,pool,dalle2/r096982ddt.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r187df69ft.png,1,DALL-E 2,pool,dalle2/r187df69ft.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r042d7b17t.png,1,DALL-E 2,pool,dalle2/r042d7b17t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r13073518t.png,1,DALL-E 2,pool,dalle2/r13073518t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r097d3563t.png,1,DALL-E 2,pool,dalle2/r097d3563t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r1a57cb29t.png,1,DALL-E 2,pool,dalle2/r1a57cb29t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0fe270aet.png,1,DALL-E 2,pool,dalle2/r0fe270aet.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0e5b5159t.png,1,DALL-E 2,pool,dalle2/r0e5b5159t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0a2ff882t.png,1,DALL-E 2,pool,dalle2/r0a2ff882t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r171eeaf8t.png,1,DALL-E 2,pool,dalle2/r171eeaf8t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0a10fe29t.png,1,DALL-E 2,pool,dalle2/r0a10fe29t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r19d92967t.png,1,DALL-E 2,pool,dalle2/r19d92967t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0b07b945t.png,1,DALL-E 2,pool,dalle2/r0b07b945t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0f6250d2t.png,1,DALL-E 2,pool,dalle2/r0f6250d2t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r07df029bt.png,1,DALL-E 2,pool,dalle2/r07df029bt.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0355b2d5t.png,1,DALL-E 2,pool,dalle2/r0355b2d5t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0cd4ffb0t.png,1,DALL-E 2,pool,dalle2/r0cd4ffb0t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r16dca6f2t.png,1,DALL-E 2,pool,dalle2/r16dca6f2t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0de97473t.png,1,DALL-E 2,pool,dalle2/r0de97473t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r133c5a52t.png,1,DALL-E 2,pool,dalle2/r133c5a52t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r193b12aet.png,1,DALL-E 2,pool,dalle2/r193b12aet.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r059ce7d0t.png,1,DALL-E 2,pool,dalle2/r059ce7d0t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0c03e364t.png,1,DALL-E 2,pool,dalle2/r0c03e364t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r16192cf0t.png,1,DALL-E 2,pool,dalle2/r16192cf0t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r1a8ee526t.png,1,DALL-E 2,pool,dalle2/r1a8ee526t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r14ca1259t.png,1,DALL-E 2,pool,dalle2/r14ca1259t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r13837601t.png,1,DALL-E 2,pool,dalle2/r13837601t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r127608abt.png,1,DALL-E 2,pool,dalle2/r127608abt.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r06e1a520t.png,1,DALL-E 2,pool,dalle2/r06e1a520t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r1be4943bt.png,1,DALL-E 2,pool,dalle2/r1be4943bt.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0438eb97t.png,1,DALL-E 2,pool,dalle2/r0438eb97t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r061433aft.png,1,DALL-E 2,pool,dalle2/r061433aft.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r1570dd6at.png,1,DALL-E 2,pool,dalle2/r1570dd6at.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r01291f20t.png,1,DALL-E 2,pool,dalle2/r01291f20t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0703243bt.png,1,DALL-E 2,pool,dalle2/r0703243bt.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r134ba6abt.png,1,DALL-E 2,pool,dalle2/r134ba6abt.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r01292fd8t.png,1,DALL-E 2,pool,dalle2/r01292fd8t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r1234de87t.png,1,DALL-E 2,pool,dalle2/r1234de87t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0a54ed98t.png,1,DALL-E 2,pool,dalle2/r0a54ed98t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0515a051t.png,1,DALL-E 2,pool,dalle2/r0515a051t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0b82ae9bt.png,1,DALL-E 2,pool,dalle2/r0b82ae9bt.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r042d5308t.png,1,DALL-E 2,pool,dalle2/r042d5308t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r1426cde6t.png,1,DALL-E 2,pool,dalle2/r1426cde6t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r0cfedd72t.png,1,DALL-E 2,pool,dalle2/r0cfedd72t.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r04eb0d0ft.png,1,DALL-E 2,pool,dalle2/r04eb0d0ft.png
/home/yabin/projects/fsaid/data/work/synthbuster_clipdet_official/official_unique/dalle2/r01170470t.png,1,DALL-E 2,pool,dalle2/r01170470t.png
