path,label,generator,split,source_key
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08483_91187107b5298fa8.jpg,0,SD1.5,pool,partial/sd15/real/000731235.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08484_b8e3cb57def9267a.jpg,0,SD1.5,pool,partial/sd15/real/001156372.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08485_ff9a4ddf8b7b4140.jpg,0,SD1.5,pool,partial/sd15/real/001155415.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08486_4e4396fc263c2db6.jpg,0,SD1.5,pool,partial/sd15/real/003730200.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08487_3a46a00fb0495819.jpg,0,SD1.5,pool,partial/sd15/real/003732870.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08488_b7810ef28a1d6083.jpg,0,SD1.5,pool,partial/sd15/real/000157678.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08489_ffe91af31aa070c0.jpg,0,SD1.5,pool,partial/sd15/real/000152449.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08490_b6647014fe19f884.jpg,0,SD1.5,pool,partial/sd15/real/000998753.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08491_bacb4bd81691365c.jpg,0,SD1.5,pool,partial/sd15/real/000159482.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08492_4a6c74e06d271c7f.jpg,0,SD1.5,pool,partial/sd15/real/000149759.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08493_ef88d78b2b8df23a.jpg,0,SD1.5,pool,partial/sd15/real/003736665.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08494_f8ef7f8707d6efd5.jpg,0,SD1.5,pool,partial/sd15/real/000144845.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08495_dabd76ba71bdf732.jpg,0,SD1.5,pool,partial/sd15/real/000996251.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08496_08532adb1c5f9920.jpg,0,SD1.5,pool,partial/sd15/real/003711845.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08497_42b413edf04d193f.jpg,0,SD1.5,pool,partial/sd15/real/003737008.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08498_a81eca11a8d604e4.jpg,0,SD1.5,pool,partial/sd15/real/000141879.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08499_4ce9c11e414b74fe.jpg,0,SD1.5,pool,partial/sd15/real/003708775.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08500_901a07fa963c8e3d.jpg,0,SD1.5,pool,partial/sd15/real/001154558.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08501_35a2428f14d143c7.jpg,0,SD1.5,pool,partial/sd15/real/003704733.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08502_940c6bb238d5fd40.jpg,0,SD1.5,pool,partial/sd15/real/000149122.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08503_354b163013606a2d.jpg,0,SD1.5,pool,partial/sd15/real/003731105.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08504_4799367fe1fae3b4.jpg,0,SD1.5,pool,partial/sd15/real/000739559.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08505_37eed96aefdb6b77.jpg,0,SD1.5,pool,partial/sd15/real/000155196.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08506_a614395d04859a76.jpg,0,SD1.5,pool,partial/sd15/real/003706637.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08507_c5d489a871612471.jpg,0,SD1.5,pool,partial/sd15/real/000150040.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08508_849d8595e95fa21a.jpg,0,SD1.5,pool,partial/sd15/real/000488332.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08509_2608c1b5f4eb57eb.jpg,0,SD1.5,pool,partial/sd15/real/003709108.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08510_592c22cb56ce27ce.jpg,0,SD1.5,pool,partial/sd15/real/003730441.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08511_179656f9404c7dda.jpg,0,SD1.5,pool,partial/sd15/real/000734557.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08512_b9e98faf2f204856.jpg,0,SD1.5,pool,partial/sd15/real/000149225.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08513_c80883551a625377.jpg,0,SD1.5,pool,partial/sd15/real/003712731.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08514_04205b5611fb0fbb.jpg,0,SD1.5,pool,partial/sd15/real/000144336.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08515_737f734c5d458744.jpg,0,SD1.5,pool,partial/sd15/real/003706231.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08516_e1698520e4c0af52.jpg,0,SD1.5,pool,partial/sd15/real/003707281.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08517_5399f3ebb65fcd1f.jpg,0,SD1.5,pool,partial/sd15/real/000480271.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08518_d78f46b71a13952a.jpg,0,SD1.5,pool,partial/sd15/real/003732311.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08519_1cadca149a94ae9f.jpg,0,SD1.5,pool,partial/sd15/real/003721966.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08520_b072425bc39fe09a.jpg,0,SD1.5,pool,partial/sd15/real/003723233.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08521_243a2ca5a3cb0d03.jpg,0,SD1.5,pool,partial/sd15/real/000738037.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08522_7dbd4d0b71a5d3ea.jpg,0,SD1.5,pool,partial/sd15/real/003728700.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08523_1c41d74bce4117ae.jpg,0,SD1.5,pool,partial/sd15/real/000730368.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08524_2969d52175d88a54.jpg,0,SD1.5,pool,partial/sd15/real/003706577.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08525_1c979a2f8360db17.jpg,0,SD1.5,pool,partial/sd15/real/003713670.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08526_8c43401db13717e3.jpg,0,SD1.5,pool,partial/sd15/real/003730226.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08527_ea280ed3210c1555.jpg,0,SD1.5,pool,partial/sd15/real/003703678.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08528_d09bf974be11baea.jpg,0,SD1.5,pool,partial/sd15/real/003709916.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08529_7b815482ab94b58e.jpg,0,SD1.5,pool,partial/sd15/real/000657813.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08530_9754ae76517e4c66.jpg,0,SD1.5,pool,partial/sd15/real/001159547.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08531_9e581536dcdb9098.jpg,0,SD1.5,pool,partial/sd15/real/003738230.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08532_f7c18bbb72dbf227.jpg,0,SD1.5,pool,partial/sd15/real/003718901.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08533_e0b84f501e27afcb.jpg,0,SD1.5,pool,partial/sd15/real/003717631.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08534_f05c364a0ff9451b.jpg,0,SD1.5,pool,partial/sd15/real/003701681.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08535_439cf393e70fce33.jpg,0,SD1.5,pool,partial/sd15/real/003705262.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08536_d35d45aa70a1c4a9.jpg,0,SD1.5,pool,partial/sd15/real/003711995.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08537_7f1bf4daf01c790b.jpg,0,SD1.5,pool,partial/sd15/real/003728972.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08538_df95dfc12003f2ea.jpg,0,SD1.5,pool,partial/sd15/real/000157406.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08539_cd21e7c333169120.jpg,0,SD1.5,pool,partial/sd15/real/003729040.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08540_d48834b70e2aa9d5.jpg,0,SD1.5,pool,partial/sd15/real/000140114.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08541_e86c08dd91e2d14b.jpg,0,SD1.5,pool,partial/sd15/real/001158655.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08542_f9a335d0387acf49.jpg,0,SD1.5,pool,partial/sd15/real/000655539.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08543_d577dd50efd8dd2f.jpg,0,SD1.5,pool,partial/sd15/real/003706130.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08544_3cc008d0812441db.jpg,0,SD1.5,pool,partial/sd15/real/000486869.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08545_4817d3d0d6875658.jpg,0,SD1.5,pool,partial/sd15/real/003726909.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08546_01830bab0a56ce32.jpg,0,SD1.5,pool,partial/sd15/real/003720910.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08547_703c94c80096c9ab.jpg,0,SD1.5,pool,partial/sd15/real/003722555.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08548_a42dbb02a0c0fe96.jpg,0,SD1.5,pool,partial/sd15/real/000159966.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08549_bc3312d5667e790c.jpg,0,SD1.5,pool,partial/sd15/real/000997603.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08550_521f9a237fb80ff1.jpg,0,SD1.5,pool,partial/sd15/real/000158669.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08551_df2208286dd1114f.jpg,0,SD1.5,pool,partial/sd15/real/000148149.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08552_98ae0a9423d44ea9.jpg,0,SD1.5,pool,partial/sd15/real/003713264.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08553_deb540612b832fda.jpg,0,SD1.5,pool,partial/sd15/real/000658472.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08554_b46356f3f34e9f39.jpg,0,SD1.5,pool,partial/sd15/real/001157652.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08555_8a0030e3240aa525.jpg,0,SD1.5,pool,partial/sd15/real/000736823.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08556_dd89ffc957e1bae3.jpg,0,SD1.5,pool,partial/sd15/real/003713481.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08557_9ed3d7f893077f0d.jpg,0,SD1.5,pool,partial/sd15/real/000483305.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08558_e89b04b1e09b7c4a.jpg,0,SD1.5,pool,partial/sd15/real/000998438.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08559_eb3973b2cc6d4928.jpg,0,SD1.5,pool,partial/sd15/real/003709637.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08560_e2330a56c95505eb.jpg,0,SD1.5,pool,partial/sd15/real/000734182.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08561_3688e9b8b726f6a8.jpg,0,SD1.5,pool,partial/sd15/real/000142285.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08562_ec26e94019de8cab.jpg,0,SD1.5,pool,partial/sd15/real/003705415.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08563_d8c1b4ab6c9b3e04.jpg,0,SD1.5,pool,partial/sd15/real/003731050.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08564_8a29d48c52f42bfc.jpg,0,SD1.5,pool,partial/sd15/real/000158430.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08565_907031b453955a8f.jpg,0,SD1.5,pool,partial/sd15/real/000736062.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08566_78d130b8566c2555.jpg,0,SD1.5,pool,partial/sd15/real/000157772.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08567_6dc353dd41554e79.jpg,0,SD1.5,pool,partial/sd15/real/000159379.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08568_5568ab1a56a0f990.jpg,0,SD1.5,pool,partial/sd15/real/001158902.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08569_8518021f0d3f7e68.jpg,0,SD1.5,pool,partial/sd15/real/000159318.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08570_63a24c24f6d52dfc.jpg,0,SD1.5,pool,partial/sd15/real/000652144.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08571_e525347db2e2e62b.jpg,0,SD1.5,pool,partial/sd15/real/000995657.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08572_15253157682b7c29.jpg,0,SD1.5,pool,partial/sd15/real/003730006.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08573_c015a90c95e99d16.jpg,0,SD1.5,pool,partial/sd15/real/001155408.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08574_380e64b085d0d181.jpg,0,SD1.5,pool,partial/sd15/real/003706366.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08575_f3e54267757ec645.jpg,0,SD1.5,pool,partial/sd15/real/001154250.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08576_f060fc69a8fc28ad.jpg,0,SD1.5,pool,partial/sd15/real/001152856.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08577_7e1c466e1822d2ff.jpg,0,SD1.5,pool,partial/sd15/real/003738088.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08578_4a5b2dbedbd075de.jpg,0,SD1.5,pool,partial/sd15/real/000993736.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08579_159d4735c5ab8a0b.jpg,0,SD1.5,pool,partial/sd15/real/000152784.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08580_bdcdc010c47c4cd8.jpg,0,SD1.5,pool,partial/sd15/real/000147798.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08581_b5f58036c76d5b8a.jpg,0,SD1.5,pool,partial/sd15/real/001156112.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08582_2b3519701f158094.jpg,0,SD1.5,pool,partial/sd15/real/003711234.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08583_d9199ceff9524764.jpg,0,SD1.5,pool,partial/sd15/real/000140608.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08584_7a9ba7adeef6e524.jpg,0,SD1.5,pool,partial/sd15/real/000658716.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08585_d9b8a516ac664489.jpg,0,SD1.5,pool,partial/sd15/real/000142843.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08586_5d687df69a112a6b.jpg,0,SD1.5,pool,partial/sd15/real/000652801.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08587_43d478a6bf81ccab.jpg,0,SD1.5,pool,partial/sd15/real/000993984.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08588_4eac36bdbd0e8589.jpg,0,SD1.5,pool,partial/sd15/real/003725578.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08589_d848c916f20d22f5.jpg,0,SD1.5,pool,partial/sd15/real/003711548.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08590_680c74dd9770a64c.jpg,0,SD1.5,pool,partial/sd15/real/000994293.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08591_f9f1142a98095516.jpg,0,SD1.5,pool,partial/sd15/real/003710422.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08592_3f6aafcd676c7a60.jpg,0,SD1.5,pool,partial/sd15/real/000156410.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08593_dce5b2ec0e898919.jpg,0,SD1.5,pool,partial/sd15/real/000739613.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08594_a3b8d3c99a6db749.jpg,0,SD1.5,pool,partial/sd15/real/000157210.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08595_cf2db8f2fe1c537a.jpg,0,SD1.5,pool,partial/sd15/real/000155783.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08596_7842f06728639729.jpg,0,SD1.5,pool,partial/sd15/real/000481692.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08597_546c06dcbf5275ea.jpg,0,SD1.5,pool,partial/sd15/real/000489907.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08598_61610afcce51d55f.jpg,0,SD1.5,pool,partial/sd15/real/000142468.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08599_975b9fcaecb38c30.jpg,0,SD1.5,pool,partial/sd15/real/000992897.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08600_1472c6aed09460f0.jpg,0,SD1.5,pool,partial/sd15/real/003715838.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08601_d701c76173db47c7.jpg,0,SD1.5,pool,partial/sd15/real/000732416.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08602_0a0cdb3ba602a8e3.jpg,0,SD1.5,pool,partial/sd15/real/000147542.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08603_196b6c6bdc0b812b.jpg,0,SD1.5,pool,partial/sd15/real/001158112.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08604_02522249eda2e7d4.jpg,0,SD1.5,pool,partial/sd15/real/003716953.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08605_88fba137c7c1d849.jpg,0,SD1.5,pool,partial/sd15/real/000653894.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08606_b982ce268d907370.jpg,0,SD1.5,pool,partial/sd15/real/000657953.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08607_b979a084fc1786c3.jpg,0,SD1.5,pool,partial/sd15/real/000158606.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08608_6d64ae49a81534d3.jpg,0,SD1.5,pool,partial/sd15/real/000734396.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08609_67119de74e5bbfc9.jpg,0,SD1.5,pool,partial/sd15/real/003702689.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08610_008d6dd270043544.jpg,0,SD1.5,pool,partial/sd15/real/003715107.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08611_0591723e01be5147.jpg,0,SD1.5,pool,partial/sd15/real/000995156.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08612_50e85f3ee3571d51.jpg,0,SD1.5,pool,partial/sd15/real/001155388.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08613_a8c7d403e0806ace.jpg,0,SD1.5,pool,partial/sd15/real/003702205.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08614_d96bc6d0680856af.jpg,0,SD1.5,pool,partial/sd15/real/000655113.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08615_d39f465d545c4466.jpg,0,SD1.5,pool,partial/sd15/real/003713572.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08616_d58b933bad209ea1.jpg,0,SD1.5,pool,partial/sd15/real/000737753.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08617_4166281cd0ffc94b.jpg,0,SD1.5,pool,partial/sd15/real/000996057.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08618_e0d42dca49ed7e05.jpg,0,SD1.5,pool,partial/sd15/real/000480378.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08619_b282e02c773aa63b.jpg,0,SD1.5,pool,partial/sd15/real/000656034.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08620_9d2badf8f653787d.jpg,0,SD1.5,pool,partial/sd15/real/000996298.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08621_42a462a2d96d568e.jpg,0,SD1.5,pool,partial/sd15/real/000480641.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08622_cb241b1e74fac17a.jpg,0,SD1.5,pool,partial/sd15/real/000152202.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08623_d6bc2c19210bb603.jpg,0,SD1.5,pool,partial/sd15/real/000730675.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08624_460518c1eb0136cc.jpg,0,SD1.5,pool,partial/sd15/real/001156810.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08625_189281fcb3e328e9.jpg,0,SD1.5,pool,partial/sd15/real/000732880.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08626_792126dcc53967f1.jpg,0,SD1.5,pool,partial/sd15/real/003700810.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08627_71ff680da370ddf8.jpg,0,SD1.5,pool,partial/sd15/real/003709546.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08628_91ebe005ae455f19.jpg,0,SD1.5,pool,partial/sd15/real/001152122.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08629_73b920b357f30686.jpg,0,SD1.5,pool,partial/sd15/real/001158751.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08630_e433ae313e3241ba.jpg,0,SD1.5,pool,partial/sd15/real/001159310.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08631_b6107c0ccdab6c86.jpg,0,SD1.5,pool,partial/sd15/real/003738007.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08632_8c5366ad8001a582.jpg,0,SD1.5,pool,partial/sd15/real/000149293.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08633_988fac8d6641dfd9.jpg,0,SD1.5,pool,partial/sd15/real/001157547.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08634_2f457048e26cc348.jpg,0,SD1.5,pool,partial/sd15/real/003738574.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08635_372753bfc93debdf.jpg,0,SD1.5,pool,partial/sd15/real/000485612.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08636_e9a7407279ab6d30.jpg,0,SD1.5,pool,partial/sd15/real/003734308.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08637_946566c150216630.jpg,0,SD1.5,pool,partial/sd15/real/001156286.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08638_36b6b5b299bbb222.jpg,0,SD1.5,pool,partial/sd15/real/000994479.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08639_5bf15261e13fd5d8.jpg,0,SD1.5,pool,partial/sd15/real/003718584.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08640_cec4bf2dacab2208.jpg,0,SD1.5,pool,partial/sd15/real/003705812.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08641_28e84e23a2ec7ffa.jpg,0,SD1.5,pool,partial/sd15/real/000735601.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08642_35d0b4f8e9d929c9.jpg,0,SD1.5,pool,partial/sd15/real/003719536.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08643_0ccd7c8d4d75590e.jpg,0,SD1.5,pool,partial/sd15/real/000157775.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08644_a6cb22fefde908bc.jpg,0,SD1.5,pool,partial/sd15/real/003732101.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08645_389fdf3127bb6052.jpg,0,SD1.5,pool,partial/sd15/real/000147671.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08646_bf336f08528422bc.jpg,0,SD1.5,pool,partial/sd15/real/000734268.jpg
/home/yabin/projects/fsaid/data/work/opensdi_test_images/SD1.5/0_real/08647_40acafa9da9afe8a.jpg,0,SD1.5,pool,partial/sd15/real/003700901.jpg
